"crash_unit_id","crash_record_id","crash_date","unit_no","unit_type","num_passengers","vehicle_id","cmrc_veh_i","make","model","lic_plate_state","vehicle_year","vehicle_defect","vehicle_type","vehicle_use","travel_direction","maneuver","towed_i","fire_i","occupant_cnt","exceed_speed_limit_i","towed_by","towed_to","area_00_i","area_01_i","area_02_i","area_03_i","area_04_i","area_05_i","area_06_i","area_07_i","area_08_i","area_09_i","area_10_i","area_11_i","area_12_i","area_99_i","first_contact_point","cmv_id","usdot_no","ccmc_no","ilcc_no","commercial_src","gvwr","carrier_name","carrier_state","carrier_city","hazmat_placards_i","hazmat_name","un_no","hazmat_present_i","hazmat_report_i","hazmat_report_no","mcs_report_i","mcs_report_no","hazmat_vio_cause_crash_i","mcs_vio_cause_crash_i","idot_permit_no","wide_load_i","trailer1_width","trailer2_width","trailer1_length","trailer2_length","total_vehicle_length","axle_cnt","vehicle_config","cargo_body_type","load_type","hazmat_out_of_service_i","mcs_out_of_service_i","hazmat_class"
"1852469","500ad29e125cf7595eca4de8f333aebfc781301411f411bb3b3896104393357458a9e850b1c00de3147ce2543e29cbb9ef15b62ca41ba12719760236a28086c1","2024-06-28T16:32:00.000","2","DRIVER","1","1764678",,"NISSAN","PATHFINDER","IL","2011","NONE","SPORT UTILITY VEHICLE (SUV)","PERSONAL","S","STRAIGHT AHEAD",,,"2",,,,,,,,,,,"Y","Y","Y",,,,,"SIDE-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1852455","09ade155c5e430e20ccb6beb21fb89dc56697e734c0dbbc9a1bec4a9e92ed5e6d5eb18d18ad943a9aeca578d65b1629580f41108fd9558032ce63d3ceb118a20","2024-06-28T16:30:00.000","1","DRIVER",,"1764652",,"INFINITI","FX35","IL","2009","NONE","PASSENGER","PERSONAL","W","PASSING/OVERTAKING",,,"1",,,,,,,,,,,,,,,,,"Y","FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1852456","09ade155c5e430e20ccb6beb21fb89dc56697e734c0dbbc9a1bec4a9e92ed5e6d5eb18d18ad943a9aeca578d65b1629580f41108fd9558032ce63d3ceb118a20","2024-06-28T16:30:00.000","2","DRIVER",,"1764672",,"NISSAN","ALTIMA","IL","2016","BRAKES","PASSENGER","PERSONAL","W","SLOW/STOP IN TRAFFIC",,,"1",,,,,,,,,,"Y",,,,,,,,"REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1852418","978cf30e14efcc4179894a7084d2c9ad34405797c65b891b6d008f624d96ffe00f9f8069e5aca6688ef34d844dd7709a21e9dbc060ef93cf131713b7fa84258c","2024-06-28T16:30:00.000","1","DRIVER",,"1764636",,"HYUNDAI","TUCSON","IL","2018","NONE","PASSENGER","PERSONAL","E","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,"Y","Y","Y",,,,"SIDE-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1852419","978cf30e14efcc4179894a7084d2c9ad34405797c65b891b6d008f624d96ffe00f9f8069e5aca6688ef34d844dd7709a21e9dbc060ef93cf131713b7fa84258c","2024-06-28T16:30:00.000","2","DRIVER",,"1764651",,"TOYOTA","COROLLA","IL","2011","NONE","PASSENGER","PERSONAL","S","TURNING LEFT",,,"1",,,,,"Y",,,,,,,,,,"Y","Y",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1852660","adaf7ef2ba3bcb5e1701f3a179c23a98e408f91ae3bba88850bfa30fcaf028992651dc9806b38646087a2d9b3c952985fd98b848c7ff5662f4c68d09a61631f7","2024-06-28T16:30:00.000","1","DRIVER",,"1764882",,"TOYOTA","CAMRY","SC","2016","UNKNOWN","PASSENGER","PERSONAL","S","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,"Y","Y",,"FRONT-LEFT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1852661","adaf7ef2ba3bcb5e1701f3a179c23a98e408f91ae3bba88850bfa30fcaf028992651dc9806b38646087a2d9b3c952985fd98b848c7ff5662f4c68d09a61631f7","2024-06-28T16:30:00.000","2","DRIVERLESS",,"1764890",,"TOYOTA","C-HR","IL","2008","NONE","PASSENGER","PERSONAL","S","SLOW/STOP IN TRAFFIC",,,"0",,,,,,,,,"Y","Y",,,,,,,,"REAR-RIGHT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1852426","75748b9fc441c1562f38391285d634eaeba8106066a45837dc809214d5c09a12f54fb660abeb8c4e0da83b68d03b4d5443405b8bfb1e316e57ab1f7cee1bc49f","2024-06-28T16:24:00.000","1","DRIVER","3","1764634",,"TOYOTA","RAV4","IL","2017","UNKNOWN","UNKNOWN/NA","UNKNOWN/NA","W","SLOW/STOP IN TRAFFIC",,,"4",,,,,,,,,,,,,,,,"Y",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1852427","75748b9fc441c1562f38391285d634eaeba8106066a45837dc809214d5c09a12f54fb660abeb8c4e0da83b68d03b4d5443405b8bfb1e316e57ab1f7cee1bc49f","2024-06-28T16:24:00.000","2","DRIVER",,"1764665",,"MAZDA","OTHER (EXPLAIN IN NARRATIVE)","IL","2014","UNKNOWN","UNKNOWN/NA","UNKNOWN/NA","W","UNKNOWN/NA",,,"1",,,,,,,,,,"Y",,,,,,,,"REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1852432","e5fbc834c6bbf34bf96a5d1c685f29bd0404fd625a60f6ba9101fb75af8b901d097b71acaab7174f1c6a12b6ce560f60578be55ce982d4bf12ff418a184dd49b","2024-06-28T16:23:00.000","1","DRIVER",,"1764631",,"TOYOTA","OTHER (EXPLAIN IN NARRATIVE)","IL","2001","UNKNOWN","UNKNOWN/NA","UNKNOWN/NA","W","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,,,"Y","UNKNOWN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1852433","e5fbc834c6bbf34bf96a5d1c685f29bd0404fd625a60f6ba9101fb75af8b901d097b71acaab7174f1c6a12b6ce560f60578be55ce982d4bf12ff418a184dd49b","2024-06-28T16:23:00.000","2","DRIVER",,"1764640",,"TOYOTA","CAMRY","IL","2014","UNKNOWN","PASSENGER","PERSONAL","W","STRAIGHT AHEAD",,,"1",,,,,"Y",,,,"Y","Y","Y",,,,"Y","Y",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1852434","e5fbc834c6bbf34bf96a5d1c685f29bd0404fd625a60f6ba9101fb75af8b901d097b71acaab7174f1c6a12b6ce560f60578be55ce982d4bf12ff418a184dd49b","2024-06-28T16:23:00.000","3","DRIVER","1","1764709",,"JEEP","JEEP","IL","2021","UNKNOWN","PASSENGER","UNKNOWN/NA","W","STRAIGHT AHEAD",,,"2",,,,,,,,,,,,,,,,,,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1852511","e58eb9d9bbae1e9e671fc90e74820ec28268924764d3d6fc1cbacbaf9074f2d5da1afbedfd80cdf00825a19508ce0ae5f1014bbe01c683c6239873e5cc49a02f","2024-06-28T16:21:00.000","1","DRIVER",,"1764711",,"TOYOTA","CAMRY","IL","2011","UNKNOWN","AUTOCYCLE","TAXI/FOR HIRE","UNKNOWN","UNKNOWN/NA",,,"1",,,,,,,,,,,,,,,,,"Y","UNKNOWN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1852512","e58eb9d9bbae1e9e671fc90e74820ec28268924764d3d6fc1cbacbaf9074f2d5da1afbedfd80cdf00825a19508ce0ae5f1014bbe01c683c6239873e5cc49a02f","2024-06-28T16:21:00.000","2","DRIVER",,"1764722",,"HONDA","CR-V","IL","2018","NONE","PASSENGER","PERSONAL","UNKNOWN","STRAIGHT AHEAD",,,"1",,,,,,,,,"Y",,,,,,,,,"REAR-RIGHT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1852466","8c291f2fb742522f6b30d8a783301011a98e04b4eb945fc597617d68b39d19ca1eb061df76f1d653f83890b4925cededb8d8ae88c51aadf2e91d7150a876691d","2024-06-28T16:20:00.000","1","DRIVER","1","1764676",,"JEEP","RENEGADE","IL","2015","NONE","PASSENGER","PERSONAL","E","STRAIGHT AHEAD",,,"2",,,,,"Y",,,,,,,,,,,,,"FRONT-RIGHT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1852467","8c291f2fb742522f6b30d8a783301011a98e04b4eb945fc597617d68b39d19ca1eb061df76f1d653f83890b4925cededb8d8ae88c51aadf2e91d7150a876691d","2024-06-28T16:20:00.000","2","PARKED",,"1764685",,"MERCEDES-BENZ","E300","IL","2019","NONE","PASSENGER","PERSONAL","E","PARKED",,,"0",,,,,,,,,,,,,"Y",,,,,"SIDE-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1852911","743f5adace1252f635533f7aa9102fd60f3c78797af1c04d8e3487c9ad13fe5beda4df7b201ea37fad9bbf4353be05cc563d27d74a74a4c4d0cd2f4ec7d55f90","2024-06-28T16:10:00.000","1","DRIVER",,"1765118","Y","UNKNOWN","OTHER (EXPLAIN IN NARRATIVE)","FL",,"UNKNOWN","SINGLE UNIT TRUCK WITH TRAILER","UNKNOWN/NA","N","STRAIGHT AHEAD",,,"1",,,,,,,"N",,,,,,,,,,"Y","SIDE-RIGHT","19548","3147802",,,,"3","DEEP BLUE TRUCKING INC","FL","SORRENTO",,,,"U","N",,"N",,"N","N",,,,,,,,,,,,"N","N",
"1852912","743f5adace1252f635533f7aa9102fd60f3c78797af1c04d8e3487c9ad13fe5beda4df7b201ea37fad9bbf4353be05cc563d27d74a74a4c4d0cd2f4ec7d55f90","2024-06-28T16:10:00.000","2","PARKED","1","1765122",,"GENERAL MOTORS CORPORATION (GMC)","DENALI","IL","2021","UNKNOWN","SPORT UTILITY VEHICLE (SUV)","NOT IN USE","N","PARKED",,,"1",,,,,,,,,,,,,,"Y",,,,"SIDE-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1852407","525db27bc470c5e55cc9d03397996b08170f74482245297a90082c7e689d4ca601b53c3f7aedbc27d626a40755e012ff620a5c64e9972c23124e3e4efd42f50f","2024-06-28T16:05:00.000","1","DRIVER",,"1764610",,"NISSAN","VERSA","IL","2016","NONE","PASSENGER","PERSONAL","W","STRAIGHT AHEAD","Y",,"1",,"UNKNOWN","UNKNOWN",,,,,,,,,,,"Y","Y","Y",,"FRONT-LEFT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1852408","525db27bc470c5e55cc9d03397996b08170f74482245297a90082c7e689d4ca601b53c3f7aedbc27d626a40755e012ff620a5c64e9972c23124e3e4efd42f50f","2024-06-28T16:05:00.000","2","PARKED","3","1764619",,"CHEVROLET","SUBURBAN","IL","1999","UNKNOWN","SPORT UTILITY VEHICLE (SUV)","NOT IN USE","UNKNOWN","PARKED",,,"3",,,,,,,,,,,,,,"Y","Y","Y",,"FRONT-LEFT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1852422","ccd92f6fa09e0b56133254b6ef193d11ff18799d21efddf25005295706d234455dd0699001630223296ed47c75c0016439c81878c18a8d581edc8da7222a0635","2024-06-28T16:04:00.000","1","DRIVER",,"1764629",,"NOVA BUS","LFS","IL","2023","UNKNOWN","BUS OVER 15 PASS.","CTA","S","STRAIGHT AHEAD",,,"1",,,,,,,,,"Y",,,,,,,,,"SIDE-RIGHT-REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1852423","ccd92f6fa09e0b56133254b6ef193d11ff18799d21efddf25005295706d234455dd0699001630223296ed47c75c0016439c81878c18a8d581edc8da7222a0635","2024-06-28T16:04:00.000","2","PARKED",,"1764637",,"CHEVROLET","TRAVERSE","IL","2019","UNKNOWN","PASSENGER","NOT IN USE","S","PARKED",,,"0",,,,,,,,,,,,,,"Y","Y",,,"FRONT-LEFT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1852401","308232a0c0e13e14fb66e8bf4bd71e00e04e2fb6b65bed0aa8ee2cb3f59fd39b831721f7cc8029e453341b410ec9f4bbcda68085fcad251d7418868ead730015","2024-06-28T16:00:00.000","1","DRIVER",,"1764618",,"HONDA","ODYSSEY","IL","2001","UNKNOWN","VAN/MINI-VAN","PERSONAL","S","PASSING/OVERTAKING","Y",,"1",,,,,,,,,,,,,,"Y","Y",,,"FRONT-LEFT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1852402","308232a0c0e13e14fb66e8bf4bd71e00e04e2fb6b65bed0aa8ee2cb3f59fd39b831721f7cc8029e453341b410ec9f4bbcda68085fcad251d7418868ead730015","2024-06-28T16:00:00.000","2","DRIVER",,"1764633",,"NISSAN","ALTIMA","IL","2015","UNKNOWN","PASSENGER","PERSONAL","S","STRAIGHT AHEAD",,,"1",,,,,,,,,,,"N","Y",,,,,,"REAR-LEFT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1852376","40b26b81724263bcd33e1229a3dc2c6acac367b649bb1e7e652a695f2d417dd36a58ca516dad7f00473a7aeaee38d74974c5202096b5ddffaad0f3c2fb833d21","2024-06-28T16:00:00.000","1","DRIVER",,"1764582",,"FORD","EDGE","IL","2012","NONE","SPORT UTILITY VEHICLE (SUV)","PERSONAL","S","STRAIGHT AHEAD",,,"1",,,,,"Y",,,,,,,,,,"Y","Y",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1852377","40b26b81724263bcd33e1229a3dc2c6acac367b649bb1e7e652a695f2d417dd36a58ca516dad7f00473a7aeaee38d74974c5202096b5ddffaad0f3c2fb833d21","2024-06-28T16:00:00.000","2","DRIVER",,"1764585",,"UNKNOWN","MOTORIZED","IL",,"UNKNOWN","UNKNOWN/NA","UNKNOWN/NA","E","STRAIGHT AHEAD",,,"1",,,,,,,,,,,"Y","Y","Y",,,,,"SIDE-LEFT-REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1852397","64966eff32cd32168166bb743a30aa6e239311552fca903f8dc66578454841158d035cc197d4a67f52bdba0cefa1738deb584cf50545f9b48d174ab7ef3ca444","2024-06-28T16:00:00.000","1","DRIVER","5","1764599",,"LEXUS","GX","WI","2015","NONE","SPORT UTILITY VEHICLE (SUV)","PERSONAL","E","CHANGING LANES",,,"6",,,,,"Y",,,,,,,,,,,,,"FRONT-RIGHT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1852398","64966eff32cd32168166bb743a30aa6e239311552fca903f8dc66578454841158d035cc197d4a67f52bdba0cefa1738deb584cf50545f9b48d174ab7ef3ca444","2024-06-28T16:00:00.000","2","DRIVER",,"1764621",,"CHEVROLET","EQUINOX","IL","2015","NONE","SPORT UTILITY VEHICLE (SUV)","PERSONAL","E","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,"Y","Y",,,,"SIDE-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1852500","64f00f629876597b6adb67c2b976247a7fcff0719b3bb8cd27b85a7366580559cf568b42676d0b4e7e42075f05f5b569c4a60bdf6a6a4d9da2610d23b5f35243","2024-06-28T16:00:00.000","1","DRIVER",,"1764707",,"PONTIAC","GRAND PRIX","IL","2009","NONE","PASSENGER","PERSONAL","S","STRAIGHT AHEAD","Y",,"1",,"SS","POUND 2",,"Y",,,,,,,,,,"Y","Y",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1852501","64f00f629876597b6adb67c2b976247a7fcff0719b3bb8cd27b85a7366580559cf568b42676d0b4e7e42075f05f5b569c4a60bdf6a6a4d9da2610d23b5f35243","2024-06-28T16:00:00.000","2","DRIVER","1","1764721",,"LEXUS","ES","IL","2017","NONE","PASSENGER","PERSONAL","S","SLOW/STOP IN TRAFFIC",,,"2",,,,,,,,"Y","Y","Y","Y","Y",,,,,,"REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1852498","9d94f47b5a005fd0c09949f426709e8757b2a8390c451aed07d582d73e3c289958cdee6f96e84683d2bf26da68139bcf99da6d24b91cc3103d7b79bf85188452","2024-06-28T16:00:00.000","1","DRIVER",,"1764691",,"CHEVROLET","SILVERADO","IL",,"UNKNOWN","UNKNOWN/NA","UNKNOWN/NA","UNKNOWN","BACKING",,,"1",,,,,,,,,,,,,,,,,"Y","SIDE-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1852499","9d94f47b5a005fd0c09949f426709e8757b2a8390c451aed07d582d73e3c289958cdee6f96e84683d2bf26da68139bcf99da6d24b91cc3103d7b79bf85188452","2024-06-28T16:00:00.000","2","PARKED","1","1764702",,"CHEVROLET","TAHOE","IL","2019","NONE","PASSENGER","NOT IN USE","UNKNOWN","PARKED",,,"1",,,,,"Y","Y","Y","Y","Y",,,,,,,,,"SIDE-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1852519","d28797f2b8fff398a9b819a92895877dce5dbbb63a2b595b664e08203e2f2fbfe63073e310824083f0c16825dd46ecb31bfccd84fb63a8f27fce8979fc6e3e5a","2024-06-28T16:00:00.000","1","DRIVER",,"1764718",,"MERCEDES-BENZ","OTHER (EXPLAIN IN NARRATIVE)","WI",,"UNKNOWN","SPORT UTILITY VEHICLE (SUV)","UNKNOWN/NA","S","LEAVING TRAFFIC LANE TO PARK",,,"1",,,,,,,,,,,,,,,,"Y",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1852520","d28797f2b8fff398a9b819a92895877dce5dbbb63a2b595b664e08203e2f2fbfe63073e310824083f0c16825dd46ecb31bfccd84fb63a8f27fce8979fc6e3e5a","2024-06-28T16:00:00.000","2","PARKED",,"1764723",,"CHEVROLET","IMPALA","IL","2014","NONE","PASSENGER","NOT IN USE","S","PARKED",,,"0",,,,,,,,,,"Y",,,,,,,,"REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1852549","96f7768877dd5dd387a4f960e6843026479e5c802ebf1877ff7dbf52b4d299f52a63f1da052675c67c70b5ebae0fc558bc0567debdcd1ab689b84992b91d9396","2024-06-28T15:57:00.000","1","DRIVER","3","1764774",,"NISSAN","ALTIMA","IL","2009","UNKNOWN","PASSENGER","PERSONAL","W","STRAIGHT AHEAD",,,"4",,,,,"Y",,,,,,,,,,"N","Y",,"FRONT-RIGHT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1852550","96f7768877dd5dd387a4f960e6843026479e5c802ebf1877ff7dbf52b4d299f52a63f1da052675c67c70b5ebae0fc558bc0567debdcd1ab689b84992b91d9396","2024-06-28T15:57:00.000","2","DRIVER","1","1764796",,"NISSAN","MURANO","IL","2011","UNKNOWN","PASSENGER","PERSONAL","S","STRAIGHT AHEAD",,,"2",,,,,,,,,,,,,,,"Y","Y",,"FRONT-LEFT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1852533","9f45d67d712ad6531f1cbba224fec1b5004ccf706d92588fe04684ab6db17b13f86c87864ce492b986da196ad134b2dd0de6e0257ce493c54d218302d79e5109","2024-06-28T15:56:00.000","1","DRIVER",,"1764734",,"BMW","X5","IL","2018","UNKNOWN","SPORT UTILITY VEHICLE (SUV)","PERSONAL","E","PASSING/OVERTAKING",,,"1",,,,,"N","Y",,,,,,,,,,,,"SIDE-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1852534","9f45d67d712ad6531f1cbba224fec1b5004ccf706d92588fe04684ab6db17b13f86c87864ce492b986da196ad134b2dd0de6e0257ce493c54d218302d79e5109","2024-06-28T15:56:00.000","2","DRIVER","1","1764735",,"HONDA","HR-V","IL","2024","UNKNOWN","SPORT UTILITY VEHICLE (SUV)","PERSONAL","E","STRAIGHT AHEAD",,,"2",,,,,,,,,,,,,,"Y","Y",,,"FRONT-LEFT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1852441","2c7862e1a2a0b552b46bfbe6f26f458ec5958ed4da9ed9b41914d38eb182fa9ef9a3a0b7e6f37ab0dcdcbbe97154923c2d4bf76a35de3ebd5999a2c8300f4657","2024-06-28T15:50:00.000","1","DRIVER",,"1764650",,"HYUNDAI","SONATA","IL","2018","UNKNOWN","PASSENGER","PERSONAL","N","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,"Y",,,"FRONT-LEFT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1852442","2c7862e1a2a0b552b46bfbe6f26f458ec5958ed4da9ed9b41914d38eb182fa9ef9a3a0b7e6f37ab0dcdcbbe97154923c2d4bf76a35de3ebd5999a2c8300f4657","2024-06-28T15:50:00.000","2","DRIVER",,"1764662",,"VOLKSWAGEN","JETTA","IL","2019","UNKNOWN","PASSENGER","PERSONAL","S","TURNING LEFT",,,"1",,,,,,,"Y",,,,,,,,,,,"SIDE-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1852443","2c7862e1a2a0b552b46bfbe6f26f458ec5958ed4da9ed9b41914d38eb182fa9ef9a3a0b7e6f37ab0dcdcbbe97154923c2d4bf76a35de3ebd5999a2c8300f4657","2024-06-28T15:50:00.000","3","DRIVER",,"1764677",,"HYUNDAI","ELANTRA","IL","2013","UNKNOWN","PASSENGER","PERSONAL","W","SLOW/STOP IN TRAFFIC",,,"1",,,,,"Y",,,,,,,,,,,,,"FRONT-LEFT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1852444","2c7862e1a2a0b552b46bfbe6f26f458ec5958ed4da9ed9b41914d38eb182fa9ef9a3a0b7e6f37ab0dcdcbbe97154923c2d4bf76a35de3ebd5999a2c8300f4657","2024-06-28T15:50:00.000","4","DRIVER",,"1764698",,"TOYOTA","RAV4","IL","2025","UNKNOWN","SPORT UTILITY VEHICLE (SUV)","PERSONAL","W","SLOW/STOP IN TRAFFIC",,,"1",,,,,,,,,,,,,"Y",,,,,"SIDE-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1852521","f8eb6c234189768083677581a6ae0d765c9813e5ad8477e64f54a445fb1a3a24bafb763eaaedb66df5354c940f9ff7731e1e3dc153d2bac8ea29a95de928079a","2024-06-28T15:45:00.000","1","DRIVER",,"1764729",,"VOLKSWAGEN","OTHER (EXPLAIN IN NARRATIVE)","IL","2019","UNKNOWN","PASSENGER","PERSONAL","SE","TURNING LEFT",,,"1",,,,,,,,,,,,,,"Y","Y",,,"FRONT-LEFT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1852522","f8eb6c234189768083677581a6ae0d765c9813e5ad8477e64f54a445fb1a3a24bafb763eaaedb66df5354c940f9ff7731e1e3dc153d2bac8ea29a95de928079a","2024-06-28T15:45:00.000","2","DRIVER",,"1764741",,"HYUNDAI","SONATA","IL","2018","NONE","PASSENGER","PERSONAL","N","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,"Y",,,"FRONT-LEFT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1852523","f8eb6c234189768083677581a6ae0d765c9813e5ad8477e64f54a445fb1a3a24bafb763eaaedb66df5354c940f9ff7731e1e3dc153d2bac8ea29a95de928079a","2024-06-28T15:45:00.000","3","DRIVER",,"1764754",,"HYUNDAI","ELANTRA",,"2013","UNKNOWN","PASSENGER","UNKNOWN/NA","W","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,,,"Y","UNKNOWN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1852524","f8eb6c234189768083677581a6ae0d765c9813e5ad8477e64f54a445fb1a3a24bafb763eaaedb66df5354c940f9ff7731e1e3dc153d2bac8ea29a95de928079a","2024-06-28T15:45:00.000","4","DRIVER",,"1764761",,"TOYOTA","OTHER (EXPLAIN IN NARRATIVE)","IL","2021","UNKNOWN","PASSENGER","UNKNOWN/NA","UNKNOWN","UNKNOWN/NA",,,"1",,,,,,,,,,,,"Y","Y","Y",,,,"SIDE-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1852494","6bb703df0b4d3fb9496c92ca68768e1fa7ca955895d832d4c253b81c81f5ff0d2b65036d5a37be3d0c369aa0ad3985b77a59c78078bb127e6d6124f98f8c00d2","2024-06-28T15:43:00.000","1","DRIVER",,"1764710",,"CHEVROLET","MALIBU","IL","2016","UNKNOWN","PASSENGER","UNKNOWN/NA","W","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,,"Y",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1852495","6bb703df0b4d3fb9496c92ca68768e1fa7ca955895d832d4c253b81c81f5ff0d2b65036d5a37be3d0c369aa0ad3985b77a59c78078bb127e6d6124f98f8c00d2","2024-06-28T15:43:00.000","2","DRIVER",,"1764700",,"GENERAL MOTORS CORPORATION (GMC)","ACADIA","IL","2017","UNKNOWN","SPORT UTILITY VEHICLE (SUV)","PERSONAL","W","STRAIGHT AHEAD",,,"1",,,,,,,,,,"Y",,,,,,,,"REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1852482","77ed1094ba85d73ba5a521f315baca5d8f7dcb9876db93ee694a65d067e732f6c30618267a3313f6cd94992911839f05c00fe46d9b0b3f37347a4265771ab619","2024-06-28T15:41:00.000","1","DRIVER","1","1764689",,"NISSAN","QUEST","IL","2019","UNKNOWN","PASSENGER","PERSONAL","E","MERGING",,,"2",,,,,,,,,,,,,,"Y","Y","Y",,"FRONT-LEFT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1852483","77ed1094ba85d73ba5a521f315baca5d8f7dcb9876db93ee694a65d067e732f6c30618267a3313f6cd94992911839f05c00fe46d9b0b3f37347a4265771ab619","2024-06-28T15:41:00.000","2","DRIVER",,"1764716",,"CHEVROLET","TRAIL BLAZER","IL","2005","UNKNOWN","PASSENGER","PERSONAL","E","STRAIGHT AHEAD",,,"1",,,,,,,,,"Y","Y","Y",,,,,,,"REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1852484","77ed1094ba85d73ba5a521f315baca5d8f7dcb9876db93ee694a65d067e732f6c30618267a3313f6cd94992911839f05c00fe46d9b0b3f37347a4265771ab619","2024-06-28T15:41:00.000","3","DRIVER",,"1764739",,"JEEP","WRANGLER","IL","2015","UNKNOWN","PASSENGER","PERSONAL","E","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,"Y","Y","Y",,"FRONT-LEFT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1852374","254578311aff493c9bae1eee4cd466993d55731c989f8335f361df27b677e94373a56dc7e33cc6d47eeb8e0411343465c6e45ea1555e2ff2f80e35882cce094b","2024-06-28T15:35:00.000","1","DRIVER",,"1764578",,"MITSUBISHI","OUTLANDER","IL","2018","UNKNOWN","SPORT UTILITY VEHICLE (SUV)","UNKNOWN/NA","S","STRAIGHT AHEAD",,,"1",,,,,,"Y",,,,,,,,,,,,"SIDE-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
